               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.041731,            0.026211,           0.0083582,             0.89362,                   1,             0.97395,             0.45891,            0.034411,            0.019634,           0.0011928,             0.00703,             0.00703,             0.00703
                  92,            0.048997,            0.034547,           0.0055542,             0.99407,                   1,               0.995,             0.64378,            0.026243,            0.017095,           0.0011945,            0.006997,            0.006997,            0.006997
                  93,             0.04422,            0.029881,           0.0088591,             0.96678,             0.97917,             0.96167,             0.44632,            0.033784,            0.019201,           0.0011381,            0.006964,            0.006964,            0.006964
                  94,             0.04232,            0.027525,            0.006144,              0.9937,                   1,               0.995,             0.64963,            0.026753,            0.016809,           0.0010612,            0.006931,            0.006931,            0.006931
                  95,            0.043128,            0.029291,           0.0081452,             0.88509,             0.98284,             0.94398,             0.48103,            0.033704,             0.01828,           0.0010683,            0.006898,            0.006898,            0.006898
                  96,            0.046038,            0.029695,           0.0087402,             0.88689,             0.99796,             0.97715,             0.63895,            0.028326,            0.017357,           0.0011687,            0.006865,            0.006865,            0.006865
                  97,            0.042773,            0.030469,           0.0073496,              0.6654,                   1,             0.85314,             0.51711,            0.028216,            0.016934,            0.001135,            0.006832,            0.006832,            0.006832
                  98,            0.042091,            0.030799,           0.0091392,             0.99553,                   1,               0.995,             0.67301,            0.026617,             0.01668,           0.0011447,            0.006799,            0.006799,            0.006799
                  99,            0.039308,             0.02651,            0.006267,             0.91803,                   1,              0.9564,             0.57021,            0.034008,            0.016323,           0.0010909,            0.006766,            0.006766,            0.006766
                 100,            0.046792,            0.028547,            0.007184,             0.99722,                   1,               0.995,             0.53678,            0.027201,            0.016291,           0.0011601,            0.006733,            0.006733,            0.006733
                 101,            0.042955,            0.032877,           0.0067221,             0.88613,                   1,             0.97924,             0.49127,            0.034081,            0.019571,           0.0010311,              0.0067,              0.0067,              0.0067
                 102,            0.042075,            0.032001,           0.0049937,             0.99762,                   1,               0.995,             0.66814,            0.024068,             0.01615,           0.0011476,            0.006667,            0.006667,            0.006667
                 103,            0.038983,            0.028362,           0.0064008,             0.99508,                   1,               0.995,             0.54786,            0.028067,            0.018996,           0.0011015,            0.006634,            0.006634,            0.006634
                 104,            0.041922,            0.027689,           0.0054068,             0.99184,                   1,             0.99366,             0.65066,            0.026481,            0.015859,           0.0011644,            0.006601,            0.006601,            0.006601
                 105,            0.043216,            0.033207,           0.0080648,             0.94716,                   1,             0.98886,             0.56236,            0.030636,            0.017573,           0.0012053,            0.006568,            0.006568,            0.006568
                 106,            0.043128,             0.02875,            0.004777,             0.91924,             0.99775,             0.98293,             0.65418,            0.026677,             0.01687,           0.0012105,            0.006535,            0.006535,            0.006535
                 107,            0.039287,            0.029765,           0.0074206,             0.90613,                   1,              0.9588,             0.60505,            0.027948,            0.017504,           0.0012437,            0.006502,            0.006502,            0.006502
                 108,            0.046083,            0.029555,           0.0070387,             0.99465,                   1,               0.995,             0.73497,            0.022685,            0.015957,           0.0012248,            0.006469,            0.006469,            0.006469
                 109,             0.04013,            0.025777,           0.0056066,              0.9957,                   1,               0.995,             0.58721,            0.027337,            0.016489,           0.0012526,            0.006436,            0.006436,            0.006436
                 110,            0.040358,            0.028039,           0.0074954,             0.99606,                   1,               0.995,             0.74056,            0.023017,            0.015273,           0.0011859,            0.006403,            0.006403,            0.006403
                 111,            0.034072,            0.026211,           0.0067029,             0.99689,                   1,               0.995,             0.68984,            0.024059,            0.015908,           0.0010929,             0.00637,             0.00637,             0.00637
                 112,            0.041803,            0.030467,           0.0074882,             0.99754,                   1,               0.995,             0.60241,            0.029984,            0.016814,           0.0011521,            0.006337,            0.006337,            0.006337
                 113,            0.042343,            0.033007,           0.0062903,             0.99736,                   1,               0.995,             0.66504,            0.024278,            0.016031,            0.001167,            0.006304,            0.006304,            0.006304
                 114,            0.040601,            0.027398,           0.0042099,             0.99674,                   1,               0.995,             0.59799,            0.027002,            0.016754,           0.0012028,            0.006271,            0.006271,            0.006271
                 115,            0.039986,            0.031456,           0.0060045,             0.98907,             0.99755,             0.99495,             0.55908,            0.030469,            0.017528,           0.0012322,            0.006238,            0.006238,            0.006238
                 116,            0.045465,            0.028163,           0.0033673,             0.85811,             0.99904,             0.96294,             0.64827,             0.02937,            0.017511,           0.0012042,            0.006205,            0.006205,            0.006205
                 117,            0.043195,            0.029963,           0.0083075,             0.99303,                   1,               0.995,             0.64561,            0.030331,            0.017329,           0.0011676,            0.006172,            0.006172,            0.006172
                 118,            0.039636,            0.030417,            0.007779,             0.99446,                   1,               0.995,              0.6808,            0.025536,            0.016093,           0.0012374,            0.006139,            0.006139,            0.006139
                 119,            0.034813,            0.026956,           0.0042612,             0.83053,                   1,             0.99277,             0.54639,            0.027494,            0.017809,           0.0012071,            0.006106,            0.006106,            0.006106
                 120,            0.043731,            0.029473,             0.00715,             0.99757,                   1,               0.995,             0.71922,            0.023749,            0.015923,           0.0011845,            0.006073,            0.006073,            0.006073
                 121,            0.040192,            0.030296,           0.0054049,             0.99793,                   1,               0.995,             0.56803,            0.029057,            0.017383,           0.0011656,             0.00604,             0.00604,             0.00604
                 122,            0.040899,            0.031687,           0.0078458,             0.99742,                   1,               0.995,             0.69776,            0.024677,            0.016023,           0.0012342,            0.006007,            0.006007,            0.006007
                 123,            0.034546,            0.026649,           0.0054165,             0.99724,                   1,               0.995,             0.65985,            0.028344,            0.016763,           0.0013295,            0.005974,            0.005974,            0.005974
                 124,            0.043851,            0.029591,           0.0061627,             0.99764,                   1,               0.995,             0.77094,            0.024032,            0.015337,            0.001367,            0.005941,            0.005941,            0.005941
                 125,            0.040614,            0.026852,           0.0059047,              0.8893,                   1,             0.99045,             0.62434,            0.030468,              0.0164,           0.0013762,            0.005908,            0.005908,            0.005908
                 126,            0.039067,            0.025014,           0.0069247,             0.99803,                   1,               0.995,             0.78257,            0.025796,            0.014863,           0.0013776,            0.005875,            0.005875,            0.005875
                 127,            0.038446,             0.02819,           0.0060017,             0.99741,                   1,               0.995,             0.64068,            0.025031,            0.016566,           0.0012405,            0.005842,            0.005842,            0.005842
                 128,             0.04406,            0.028343,           0.0058731,             0.99795,                   1,               0.995,             0.66415,            0.021746,            0.014714,           0.0012872,            0.005809,            0.005809,            0.005809
                 129,            0.039222,            0.032026,           0.0036721,             0.99758,                   1,               0.995,             0.43914,            0.029359,            0.016514,           0.0011673,            0.005776,            0.005776,            0.005776
                 130,             0.03946,            0.029766,           0.0045363,              0.9982,                   1,               0.995,             0.72169,            0.023106,            0.014865,           0.0011727,            0.005743,            0.005743,            0.005743
                 131,            0.033884,            0.025462,           0.0070245,             0.99742,                   1,               0.995,             0.60526,             0.02339,            0.015744,           0.0011453,             0.00571,             0.00571,             0.00571
                 132,            0.039605,            0.029153,           0.0068517,             0.99733,                   1,               0.995,             0.59557,            0.024387,            0.016801,           0.0011825,            0.005677,            0.005677,            0.005677
                 133,            0.041286,            0.028641,           0.0064251,             0.99774,                   1,               0.995,             0.56449,             0.02518,            0.015737,           0.0010723,            0.005644,            0.005644,            0.005644
                 134,            0.039025,            0.030305,           0.0070358,             0.99788,                   1,               0.995,             0.74545,            0.021199,            0.015542,           0.0011682,            0.005611,            0.005611,            0.005611
                 135,             0.03382,            0.028679,            0.005275,             0.99747,                   1,               0.995,             0.48277,            0.030603,            0.018419,           0.0011381,            0.005578,            0.005578,            0.005578
                 136,             0.04284,             0.03078,           0.0049881,             0.99736,                   1,               0.995,             0.75473,            0.021108,            0.015035,           0.0012197,            0.005545,            0.005545,            0.005545
                 137,            0.034327,            0.028319,            0.003804,             0.99738,                   1,               0.995,             0.67911,            0.026645,            0.018069,           0.0010617,            0.005512,            0.005512,            0.005512
                 138,            0.040818,            0.030845,            0.007084,             0.99713,                   1,               0.995,             0.63645,            0.025165,            0.015618,           0.0011444,            0.005479,            0.005479,            0.005479
                 139,            0.035699,            0.026283,           0.0055885,             0.99225,                   1,               0.995,             0.56266,            0.028388,            0.017087,          0.00098562,            0.005446,            0.005446,            0.005446
                 140,            0.041219,            0.028788,            0.006904,             0.99798,                   1,               0.995,             0.66044,            0.024394,            0.016412,           0.0009799,            0.005413,            0.005413,            0.005413
                 141,            0.033989,            0.025489,           0.0053172,             0.99721,                   1,               0.995,             0.69209,            0.023674,            0.015474,          0.00098648,             0.00538,             0.00538,             0.00538
                 142,            0.034648,             0.02471,           0.0049538,             0.99708,                   1,               0.995,             0.68113,            0.022839,            0.016855,           0.0010074,            0.005347,            0.005347,            0.005347
                 143,            0.035247,              0.0262,           0.0050845,             0.99165,                   1,               0.995,             0.64167,            0.026047,            0.018919,           0.0010626,            0.005314,            0.005314,            0.005314
                 144,            0.041615,            0.031419,            0.008194,             0.99558,                   1,               0.995,             0.76369,            0.021947,            0.015249,           0.0011204,            0.005281,            0.005281,            0.005281
                 145,            0.037699,            0.024344,           0.0062085,              0.9745,             0.99418,              0.9949,              0.6902,            0.027907,             0.01942,           0.0011021,            0.005248,            0.005248,            0.005248
                 146,            0.038826,            0.027682,            0.004625,             0.99592,                   1,               0.995,             0.67801,            0.027649,             0.01592,           0.0010755,            0.005215,            0.005215,            0.005215
                 147,            0.036565,            0.024896,           0.0065881,             0.99662,                   1,               0.995,             0.60961,            0.027355,            0.019738,          0.00096359,            0.005182,            0.005182,            0.005182
                 148,            0.042389,            0.026532,           0.0066661,             0.99673,                   1,               0.995,             0.58202,            0.029363,            0.020554,          0.00095615,            0.005149,            0.005149,            0.005149
                 149,            0.038952,            0.030704,           0.0068468,             0.99698,                   1,               0.995,             0.73503,            0.021237,            0.016189,            0.000951,            0.005116,            0.005116,            0.005116
                 150,            0.033301,            0.028239,           0.0070044,              0.9972,                   1,               0.995,             0.73451,            0.020525,            0.016062,          0.00091381,            0.005083,            0.005083,            0.005083
                 151,            0.031803,            0.025289,           0.0049797,             0.99738,                   1,               0.995,             0.65919,            0.026019,            0.018311,          0.00090952,             0.00505,             0.00505,             0.00505
                 152,            0.038401,            0.029023,           0.0075483,             0.99705,                   1,               0.995,             0.69214,            0.024079,            0.017094,          0.00092182,            0.005017,            0.005017,            0.005017
                 153,             0.03523,            0.024878,           0.0042774,              0.9977,                   1,               0.995,             0.74316,            0.021921,            0.014602,           0.0008872,            0.004984,            0.004984,            0.004984
                 154,            0.036275,            0.025952,            0.007723,             0.99734,                   1,               0.995,             0.70641,             0.02331,             0.01498,          0.00090265,            0.004951,            0.004951,            0.004951
                 155,            0.035725,            0.025572,           0.0058339,             0.99684,                   1,               0.995,             0.62873,            0.030122,            0.017055,          0.00083141,            0.004918,            0.004918,            0.004918
                 156,            0.040344,            0.027293,           0.0056007,             0.99667,                   1,               0.995,             0.75259,            0.021658,            0.014404,          0.00085144,            0.004885,            0.004885,            0.004885
